0 1 0.204655
1 1 0.0617632
2 1 0.0995645
3 1 0.113473
4 1 -0.119197
5 1 -0.59327
6 1 -0.862332
7 1 -0.610918
8 1 -0.00231486
9 1 0.412317
10 1 0.249716
11 1 0.246936
12 1 -0.409371
13 1 -0.202304
14 1 -0.0632184
15 1 0.209311
16 1 0.186234
17 1 -0.256638
18 1 0.363514
19 1 0.333191
20 1 0.25844
21 1 0.015787
22 1 0.194434
23 1 -0.29188
24 1 -0.155885
25 1 0.44854
26 1 0.248317
27 1 0.0988288
28 1 0.257918
29 1 0.344839
30 1 0.164811
31 1 -0.0659677
32 1 0.118843
33 1 -0.021212
34 1 -0.0440991
35 1 -0.299737
36 1 -0.206325
37 1 -0.345464
38 1 -0.741731
39 1 -0.288091
40 1 -0.331723
41 1 -0.138815
42 1 -0.0563732
43 1 -0.0710466
44 1 -0.0185555
45 1 -0.0853451
46 1 -0.449925
47 1 -0.447963
48 1 -0.00601951
49 1 0.539517
50 1 0.209701
51 1 0.143525
52 1 0.500159
53 1 0.0923725
54 1 -0.437759
55 1 -0.393464
56 1 -0.41042
57 1 0.316671
58 1 0.876537
59 1 0.729312
60 1 0.266259
61 1 0.166455
62 1 -0.240367
63 1 -0.458185
64 1 0.0341058
65 1 0.410753
66 1 0.312579
67 1 0.31147
68 1 -0.00445852
69 1 0.533905
70 1 0.215678
71 1 0.376978
72 1 0.300748
73 1 0.225616
74 1 0.683794
75 1 0.165718
76 1 -0.045503
77 1 -0.0301809
78 1 -0.122655
79 1 -0.395183
80 1 -0.463757
81 1 -0.587184
82 1 0.136915
83 1 -0.00317562
84 1 -0.23744
85 1 -0.477484
86 1 -0.761241
87 1 -0.935063
88 1 -1.30095
89 1 -0.396308
90 1 -0.347717
91 1 -0.291186
92 1 -0.505882
93 1 -0.190302
94 1 0.0112966
95 1 -0.271711
96 1 -0.407725
97 1 -0.38013
98 1 -0.147368
99 1 -0.173719
100 1 -0.0498221
101 1 0.0749681
102 1 0.738797
103 1 0.244765
104 1 -0.095666
105 1 -0.235635
106 1 0.0769727
107 1 0.0863797
108 1 0.401286
109 1 0.467888
110 1 -0.277251
111 1 -0.0319746
112 1 -0.314609
113 1 -0.0693036
114 1 -0.0107987
115 1 0.222975
116 1 0.272703
117 1 0.747296
118 1 0.691993
119 1 0.800886
120 1 0.638048
121 1 0.249079
122 1 0.196525
123 1 0.128619
124 1 0.442384
125 1 0.470268
126 1 0.724056
127 1 -0.0471249
128 1 -0.207734
129 1 -0.378607
130 1 -0.603425
131 1 -0.369076
132 1 -0.159803
133 1 0.16898
134 1 -0.275671
135 1 -0.678234
136 1 -0.965163
137 1 -1.10797
138 1 -1.57306
139 1 -1.13973
140 1 -0.567965
141 1 -0.375504
142 1 -0.427785
143 1 -0.21457
144 1 -0.08147
145 1 -0.269258
146 1 -0.280847
147 1 -0.573154
148 1 -0.444379
149 1 -0.135955
150 1 -0.0394315
151 1 0.233559
152 1 0.60994
153 1 0.175409
154 1 -0.745883
155 1 -0.631128
156 1 -0.112896
157 1 0.293553
158 1 0.490632
159 1 0.371893
160 1 0.158366
161 1 -0.423792
162 1 -0.269385
163 1 0.250908
164 1 0.0984808
165 1 0.353854
166 1 0.210676
167 1 -0.170885
168 1 -0.0634484
169 1 0.355615
170 1 0.755531
171 1 0.339757
172 1 0.250487
173 1 -0.0362249
174 1 0.43828
175 1 0.366825
176 1 0.713799
177 1 -0.073989
178 1 -0.225661
179 1 -0.638837
180 1 -0.863721
181 1 0.0984412
182 1 0.0680633
183 1 -0.00140464
184 1 0.0829738
185 1 0.180946
186 1 -0.376195
187 1 -0.236087
188 1 -0.993107
189 1 -1.09885
190 1 -0.600888
191 1 -0.738852
192 1 -0.899221
193 1 -0.909978
194 1 -0.0940159
195 1 -0.228666
196 1 -0.0448582
197 1 -0.0855459
198 1 -0.119161
199 1 -0.171575
200 1 0.0442877
201 1 -0.239355
202 1 0.206475
203 1 0.0837932
204 1 -0.371555
205 1 -0.649965
206 1 -0.239373
207 1 -0.414538
208 1 -0.305149
209 1 -0.252105
210 1 -0.214078
211 1 -0.0715914
212 1 -0.007235
213 1 -0.0191116
214 1 0.068701
215 1 0.106345
216 1 0.0311968
217 1 -0.728064
218 1 -0.165498
219 1 0.643051
220 1 0.6237
221 1 0.199914
222 1 -0.448528
223 1 0.0339873
224 1 0.0123576
225 1 0.328944
226 1 0.684514
227 1 0.516589
228 1 0.284551
229 1 -0.179205
230 1 -0.542646
231 1 -0.282875
232 1 0.223417
233 1 0.178079
234 1 -0.0740421
235 1 -0.0158753
236 1 -0.502154
237 1 -0.646928
238 1 -1.14758
239 1 -1.30967
240 1 -0.83829
241 1 -0.592028
242 1 -0.850218
243 1 -0.743037
244 1 -0.0336446
245 1 -0.0228457
246 1 0.287395
247 1 0.246096
248 1 0.115036
249 1 0.170499
250 1 -0.502515
251 1 -0.817593
252 1 -0.348972
253 1 -0.355195
254 1 -0.436557
255 1 -0.617632
256 1 -0.112562
257 1 -0.134586
258 1 -0.584999
259 1 -0.956387
260 1 -0.558342
261 1 -0.184709
262 1 0.323864
263 1 0.143636
264 1 -0.17801
265 1 0.103837
266 1 0.344704
267 1 -0.0076615
268 1 1.1002
269 1 1.54046
270 1 1.1628
271 1 0.237393
272 1 -0.339447
273 1 -0.00894187
274 1 0.0275729
275 1 0.222533
276 1 -0.409319
277 1 0.12155
278 1 0.244323
279 1 0.601976
280 1 0.524216
281 1 0.0502147
282 1 0.493132
283 1 0.422205
284 1 0.260365
285 1 -0.178828
286 1 -0.589777
287 1 -0.453635
288 1 -0.60627
289 1 -1.05608
290 1 -0.740104
291 1 -0.854147
292 1 -0.99659
293 1 0.079074
294 1 0.0209044
295 1 -0.1696
296 1 0.395744
297 1 0.50357
298 1 0.387729
299 1 0.588521
300 1 -0.950541
301 1 -1.12195
302 1 -0.945321
303 1 -0.230645
304 1 -0.33068
305 1 -0.0889001
306 1 0.261396
307 1 -0.158021
308 1 -0.486856
309 1 -0.915878
310 1 -0.405919
311 1 0.0954565
312 1 0.227933
313 1 0.238577
314 1 -0.0912209
315 1 -0.138556
316 1 0.584483
317 1 0.492754
318 1 1.1289
319 1 1.34205
320 1 1.28267
321 1 0.72686
322 1 0.677949
323 1 0.270499
324 1 0.312823
325 1 0.0923829
326 1 0.061029
327 1 -0.0760511
328 1 0.122932
329 1 1.19435
330 1 1.19066
331 1 1.29758
332 1 1.20083
333 1 0.442986
334 1 0.338053
335 1 -0.0319154
336 1 -0.324118
337 1 -0.237376
338 1 -0.200798
339 1 -0.743437
340 1 -1.12889
341 1 -1.08555
342 1 -0.737146
343 1 -0.114532
344 1 -0.170749
345 1 -0.07141
346 1 0.0373984
347 1 -0.327563
348 1 -0.121551
349 1 0.203153
350 1 -0.074036
351 1 -0.282
352 1 -0.361137
353 1 -0.00367524
354 1 0.454036
355 1 0.445724
356 1 1.00482
357 1 0.541106
358 1 -0.511283
359 1 -0.408762
360 1 -0.217698
361 1 -0.134824
362 1 0.700625
363 1 0.38051
364 1 0.411123
365 1 0.360843
366 1 0.855745
367 1 0.95264
368 1 1.38035
369 1 1.09217
370 1 1.61753
371 1 0.975681
372 1 0.741302
373 1 0.894033
374 1 0.281771
375 1 -0.0344
376 1 0.157017
377 1 -0.0631851
378 1 0.0212268
379 1 1.32259
380 1 1.10781
381 1 0.795259
382 1 0.879864
383 1 0.505272
384 1 0.620483
385 1 -0.120898
386 1 -0.203115
387 1 -0.340661
388 1 -0.737849
389 1 -1.10798
390 1 -1.04124
391 1 -0.920036
392 1 0.0527509
393 1 0.0534039
394 1 0.135977
395 1 0.331581
396 1 0.36435
397 1 -0.321545
398 1 -0.152951
399 1 0.15624
400 1 -0.0365414
401 1 -0.25358
402 1 -0.391633
403 1 -0.581745
404 1 -0.149025
405 1 0.213505
406 1 0.325726
407 1 0.326235
408 1 -0.480498
409 1 -0.480282
410 1 -0.255226
411 1 0.0985514
412 1 0.971731
413 1 0.774371
414 1 0.633385
415 1 0.36954
416 1 0.18501
417 1 0.607239
418 1 0.397493
419 1 0.337411
420 1 0.760397
421 1 0.457696
422 1 0.733302
423 1 0.290341
424 1 0.454563
425 1 -0.220808
426 1 -0.0886622
427 1 -0.0141263
428 1 0.404783
429 1 0.834912
430 1 0.660041
431 1 0.261504
432 1 -0.0551085
433 1 0.501605
434 1 0.162059
435 1 0.199499
436 1 0.0437535
437 1 -0.257135
438 1 -0.445273
439 1 -0.599957
440 1 -1.08444
441 1 -0.782579
442 1 0.188049
443 1 -0.0787539
444 1 0.596454
445 1 0.711622
446 1 0.687999
447 1 0.0634252
448 1 0.0200201
449 1 -0.149948
450 1 -0.412161
451 1 -0.692116
452 1 -0.616721
453 1 -0.738335
454 1 -0.654829
455 1 0.01817
456 1 0.195985
457 1 -0.223904
458 1 -0.592751
459 1 -0.926099
460 1 -1.19807
461 1 -0.785247
462 1 -0.201455
463 1 0.118053
464 1 -0.687879
465 1 -0.511774
466 1 -0.712452
467 1 0.320094
468 1 0.306341
469 1 0.678751
470 1 0.511822
471 1 0.446262
472 1 0.497435
473 1 0.703793
474 1 0.787816
475 1 0.663181
476 1 0.787893
477 1 0.481618
478 1 0.567133
479 1 0.418141
480 1 0.391895
481 1 0.0429306
482 1 -0.364656
483 1 -0.0687366
484 1 -0.33344
485 1 -0.461505
486 1 -0.0157765
487 1 -0.0122617
488 1 -0.217995
489 1 -0.323333
490 1 -0.403918
491 1 0.779785
492 1 1.67283
493 1 1.05745
494 1 1.82224
495 1 1.34449
496 1 1.08587
497 1 0.669476
498 1 0.268836
499 1 0.224449
500 1 -0.347262
501 1 -1.18655
502 1 -1.06737
503 1 -0.686341
504 1 -0.52626
505 1 0.154202
506 1 0.398881
507 1 -0.694031
508 1 -0.719113
509 1 -0.785583
510 1 -1.069
511 1 -1.36414
512 1 -1.25484
513 1 -0.799123
514 1 -1.7058
515 1 -1.28092
516 1 -0.67213
517 1 -0.0458353
518 1 0.297115
519 1 0.493778
520 1 0.230236
521 1 0.459958
522 1 0.339393
523 1 0.354788
524 1 0.876654
525 1 1.34608
526 1 1.43721
527 1 1.01491
528 1 0.340096
529 1 0.229306
530 1 -0.154431
531 1 -0.144001
532 1 -0.599663
533 1 -0.175604
534 1 0.0119077
535 1 0.391513
536 1 0.701575
537 1 0.260251
538 1 -0.207684
539 1 0.292917
540 1 0.572103
541 1 1.38753
542 1 1.74075
543 1 1.69688
544 1 2.281
545 1 1.48125
546 1 0.985925
547 1 0.380848
548 1 0.149063
549 1 0.196828
550 1 -0.141775
551 1 -1.16963
552 1 -1.49225
553 1 -1.31948
554 1 -0.565833
555 1 -0.238888
556 1 0.210555
557 1 -0.713915
558 1 -0.754881
559 1 -0.541098
560 1 -0.871226
561 1 -1.26862
562 1 -0.373993
563 1 -0.960943
564 1 -1.72072
565 1 -1.3095
566 1 -1.20202
567 1 -0.670389
568 1 -0.431366
569 1 0.295523
570 1 0.29525
571 1 0.233736
572 1 0.63844
573 1 0.245327
574 1 0.992357
575 1 1.24518
576 1 1.18624
577 1 0.882709
578 1 0.65276
579 1 0.45159
580 1 0.0714949
581 1 -0.0864674
582 1 -0.437986
583 1 -0.201525
584 1 0.679643
585 1 1.02679
586 1 1.10267
587 1 0.88921
588 1 0.209725
589 1 0.42828
590 1 1.19837
591 1 1.10534
592 1 0.998821
593 1 1.33111
594 1 1.2362
595 1 1.46628
596 1 0.903384
597 1 -0.0570996
598 1 -0.224017
599 1 0.0940616
600 1 -0.0772758
601 1 -0.179921
602 1 -0.604421
603 1 -1.16281
604 1 -0.893534
605 1 -0.807234
606 1 -0.615711
607 1 -1.01169
608 1 -1.13496
609 1 -1.06118
610 1 -0.977832
611 1 -1.3327
612 1 -1.07912
613 1 -0.631121
614 1 -1.33414
615 1 -1.44455
616 1 -0.712817
617 1 -0.59702
618 1 -0.133463
619 1 0.402771
620 1 0.689632
621 1 0.713786
622 1 1.01329
623 1 0.944233
624 1 1.48394
625 1 1.50051
626 1 1.07029
627 1 0.482202
628 1 0.567619
629 1 0.577015
630 1 0.782372
631 1 0.430807
632 1 0.00510362
633 1 -0.19774
634 1 0.505576
635 1 1.14431
636 1 1.68666
637 1 1.25544
638 1 0.667667
639 1 0.60162
640 1 0.977687
641 1 0.909374
642 1 1.01425
643 1 1.28387
644 1 1.11589
645 1 0.99289
646 1 0.720588
647 1 -0.506176
648 1 -0.435873
649 1 -0.291187
650 1 0.0534811
651 1 -0.314119
652 1 -0.456771
653 1 -0.8933
654 1 -1.57416
655 1 -1.45676
