 -1 -1 1 -1 -1 1 1 1 -1 1
 -1 -1 1 -1 -1 1 1 1 1 -1
 -1 -1 1 1 1 -1 -1 1 -1 -1
 -1 -1 1 1 1 -1 -1 1 1 1
 -1 -1 1 1 1 -1 1 -1 -1 -1
 -1 -1 1 1 1 -1 1 -1 1 1
 -1 -1 1 1 1 1 -1 -1 -1 1
 -1 -1 1 1 1 1 -1 -1 1 -1
 -1 -1 1 1 1 1 1 1 -1 1
 -1 -1 1 1 1 1 1 1 1 -1
 -1 1 -1 -1 -1 -1 -1 -1 -1 1
 -1 1 -1 -1 -1 -1 -1 -1 1 -1
 -1 1 -1 -1 -1 -1 1 1 -1 1
 -1 1 -1 -1 -1 -1 1 1 1 -1
 -1 1 -1 -1 -1 1 -1 1 -1 -1
 -1 1 -1 -1 -1 1 -1 1 1 1
 -1 1 -1 -1 -1 1 1 -1 -1 -1
 -1 1 -1 -1 -1 1 1 -1 1 1
 -1 1 -1 1 1 -1 -1 -1 -1 1
 -1 1 -1 1 1 -1 -1 -1 1 -1
 -1 1 -1 1 1 -1 1 1 -1 1
 -1 1 -1 1 1 -1 1 1 1 -1
 -1 1 -1 1 1 1 -1 1 -1 -1
 -1 1 -1 1 1 1 -1 1 1 1
 -1 1 -1 1 1 1 1 -1 -1 -1
 -1 1 -1 1 1 1 1 -1 1 1
 -1 1 1 -1 1 -1 -1 -1 -1 -1
 -1 1 1 -1 1 -1 -1 -1 1 1
 -1 1 1 -1 1 -1 1 1 -1 -1
 -1 1 1 -1 1 -1 1 1 1 1
 -1 1 1 -1 1 1 -1 1 -1 1
 -1 1 1 -1 1 1 -1 1 1 -1
 -1 1 1 -1 1 1 1 -1 -1 1
 -1 1 1 -1 1 1 1 -1 1 -1
 -1 1 1 1 -1 -1 -1 -1 -1 -1
 -1 1 1 1 -1 -1 -1 -1 1 1
 -1 1 1 1 -1 -1 1 1 -1 -1
 -1 1 1 1 -1 -1 1 1 1 1
 -1 1 1 1 -1 1 -1 1 -1 1
 -1 1 1 1 -1 1 -1 1 1 -1
 -1 1 1 1 -1 1 1 -1 -1 1
 -1 1 1 1 -1 1 1 -1 1 -1
 1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 1 -1 -1 -1 -1 -1 -1 -1 1 1
 1 -1 -1 -1 -1 -1 1 1 -1 -1
 1 -1 -1 -1 -1 -1 1 1 1 1
 1 -1 -1 -1 -1 1 -1 1 -1 1
 1 -1 -1 -1 -1 1 -1 1 1 -1
 1 -1 -1 -1 -1 1 1 -1 -1 1
 1 -1 -1 -1 -1 1 1 -1 1 -1
 1 -1 -1 1 1 -1 -1 -1 -1 -1
 1 -1 -1 1 1 -1 -1 -1 1 1
 1 -1 -1 1 1 -1 1 1 -1 -1
 1 -1 -1 1 1 -1 1 1 1 1
 1 -1 -1 1 1 1 -1 1 -1 1
 1 -1 -1 1 1 1 -1 1 1 -1
 1 -1 -1 1 1 1 1 -1 -1 1
 1 -1 -1 1 1 1 1 -1 1 -1
 1 -1 1 -1 1 -1 -1 -1 -1 1
 1 -1 1 -1 1 -1 -1 -1 1 -1
 1 -1 1 -1 1 -1 1 1 -1 1
 1 -1 1 -1 1 -1 1 1 1 -1
 1 -1 1 -1 1 1 -1 1 -1 -1
 1 -1 1 -1 1 1 -1 1 1 1
 1 -1 1 -1 1 1 1 -1 -1 -1
 1 -1 1 -1 1 1 1 -1 1 1
 1 -1 1 1 -1 -1 -1 -1 -1 1
 1 -1 1 1 -1 -1 -1 -1 1 -1
 1 -1 1 1 -1 -1 1 1 -1 1
 1 -1 1 1 -1 -1 1 1 1 -1
 1 -1 1 1 -1 1 -1 1 -1 -1
 1 -1 1 1 -1 1 -1 1 1 1
 1 -1 1 1 -1 1 1 -1 -1 -1
 1 -1 1 1 -1 1 1 -1 1 1
 1 1 -1 -1 1 -1 -1 1 -1 -1
 1 1 -1 -1 1 -1 -1 1 1 1
 1 1 -1 -1 1 -1 1 -1 -1 -1
 1 1 -1 -1 1 -1 1 -1 1 1
 1 1 -1 -1 1 1 -1 -1 -1 1
 1 1 -1 -1 1 1 -1 -1 1 -1
 1 1 -1 -1 1 1 1 1 -1 1
 1 1 -1 -1 1 1 1 1 1 -1
 1 1 -1 1 -1 -1 -1 1 -1 -1
 1 1 -1 1 -1 -1 -1 1 1 1
 1 1 -1 1 -1 -1 1 -1 -1 -1
 1 1 -1 1 -1 -1 1 -1 1 1
 1 1 -1 1 -1 1 -1 -1 -1 1
 1 1 -1 1 -1 1 -1 -1 1 -1
 1 1 -1 1 -1 1 1 1 -1 1
 1 1 -1 1 -1 1 1 1 1 -1
 1 1 1 -1 -1 -1 -1 1 -1 1
 1 1 1 -1 -1 -1 -1 1 1 -1
 1 1 1 -1 -1 -1 1 -1 -1 1
 1 1 1 -1 -1 -1 1 -1 1 -1
 1 1 1 -1 -1 1 -1 -1 -1 -1
 1 1 1 -1 -1 1 -1 -1 1 1
 1 1 1 -1 -1 1 1 1 -1 -1
 1 1 1 -1 -1 1 1 1 1 1
 1 1 1 1 1 -1 -1 1 -1 1
 1 1 1 1 1 -1 -1 1 1 -1
 1 1 1 1 1 -1 1 -1 -1 1
 1 1 1 1 1 -1 1 -1 1 -1
 1 1 1 1 1 1 -1 -1 -1 -1
 1 1 1 1 1 1 -1 -1 1 1
 1 1 1 1 1 1 1 1 -1 -1
 1 1 1 1 1 1 1 1 1 1
 0 0 0 0 0 0 0 0 0 0 0
 3.363590000000 0 0 0 0 0 0 0 0 0 0
 -3.363590000000 0 0 0 0 0 0 0 0 0 0
 0 3.363590000000 0 0 0 0 0 0 0 0 0
 0 -3.363590000000 0 0 0 0 0 0 0 0 0
 0 0 3.363590000000 0 0 0 0 0 0 0 0
 0 0 -3.363590000000 0 0 0 0 0 0 0 0
 0 0 0 3.363590000000 0 0 0 0 0 0 0
 0 0 0 -3.363590000000 0 0 0 0 0 0 0
 0 0 0 0 3.363590000000 0 0 0 0 0 0
 0 0 0 0 -3.363590000000 0 0 0 0 0 0
 0 0 0 0 0 3.363590000000 0 0 0 0 0
 0 0 0 0 0 -3.363590000000 0 0 0 0 0
 0 0 0 0 0 0 3.363590000000 0 0 0 0
 0 0 0 0 0 0 -3.363590000000 0 0 0 0
 0 0 0 0 0 0 0 3.363590000000 0 0 0
 0 0 0 0 0 0 0 -3.363590000000 0 0 0
 0 0 0 0 0 0 0 0 3.363590000000 0 0
 0 0 0 0 0 0 0 0 -3.363590000000 0 0
 0 0 0 0 0 0 0 0 0 3.363590000000 0
 0 0 0 0 0 0 0 0 0 -3.363590000000 0
 0 0 0 0 0 0 0 0 0 0 3.363590000000
 0 0 0 0 0 0 0 0 0 0 -3.363590000000
 -1 -1 -1 -1 1 -1 -1 1 -1 1 1
 -1 -1 -1 -1 1 -1 -1 1 1 -1 -1
 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1
 -1 -1 -1 -1 1 -1 1 -1 1 -1 1
 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1
 -1 -1 -1 -1 1 1 -1 -1 1 1 -1
 -1 -1 -1 -1 1 1 1 1 -1 -1 -1
 -1 -1 -1 -1 1 1 1 1 1 1 1
 -1 -1 -1 1 -1 -1 -1 1 -1 1 -1
 -1 -1 -1 1 -1 -1 -1 1 1 -1 1
 -1 -1 -1 1 -1 -1 1 -1 -1 1 1
 -1 -1 -1 1 -1 -1 1 -1 1 -1 -1
 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1
 -1 -1 -1 1 -1 1 -1 -1 1 1 1
 -1 -1 -1 1 -1 1 1 1 -1 -1 1
 -1 -1 -1 1 -1 1 1 1 1 1 -1
 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1
 -1 -1 1 -1 -1 -1 -1 1 1 1 -1
 -1 -1 1 -1 -1 -1 1 -1 -1 -1 -1
 -1 -1 1 -1 -1 -1 1 -1 1 1 1
 -1 -1 1 -1 -1 1 -1 -1 -1 1 1
 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1
 -1 -1 1 -1 -1 1 1 1 -1 1 -1
 -1 -1 1 -1 -1 1 1 1 1 -1 1
 -1 -1 1 1 1 -1 -1 1 -1 -1 -1
 -1 -1 1 1 1 -1 -1 1 1 1 1
 -1 -1 1 1 1 -1 1 -1 -1 -1 1
 -1 -1 1 1 1 -1 1 -1 1 1 -1
 -1 -1 1 1 1 1 -1 -1 -1 1 -1
 -1 -1 1 1 1 1 -1 -1 1 -1 1
 -1 -1 1 1 1 1 1 1 -1 1 1
 -1 -1 1 1 1 1 1 1 1 -1 -1
 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1
 -1 1 -1 -1 -1 -1 -1 -1 1 -1 1
 -1 1 -1 -1 -1 -1 1 1 -1 1 1
 -1 1 -1 -1 -1 -1 1 1 1 -1 -1
 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1
 -1 1 -1 -1 -1 1 -1 1 1 1 1
